instance,avgDistance,maxDistance,symmetry_index,distanceMedian,depotTask-x,depotTask-y,N_Tasks,convex_hull_points,convex_hull_length,points_inside_hull,convex_hull_area,average_timespan,std_deviation_timespan,highest_last_time,highest_early_time,lowest_early_time,Q1_early_time,Q2_early_time,Q3_early_time,Q1_late_time,Q2_late_time,Q3_late_time,avgDemand,minDemand,maxDemand,totalDemand,capacity,avgService,timeByNumOfRequests,n_clusters
LC1_10_1.txt,6.706070271375083,83.60023923410746,0,5.385164807134504,250,250,1055,15,1879.2750748762905,936,237008.5,59.63377609108159,10.079034808310384,1472,1402,63,362.25,591.5,836.75,419.25,652.0,901.75,18.25426944971537,10,40,9620,200,80.77798861480076,3.461100569259962,18
LR2_2_9.txt,53.440532407020704,140.91131963046828,0,51.34758371127315,70,70,201,14,518.7183201277799,182,18385.0,373.1,171.8371030947624,2489,2204,93,315.75,896.5,1347.25,725.0,1226.0,1727.5,17.43,1,43,1743,1000,10.0,25.35,1
ber-n4000-4.txt,5.7995501124718825,35,434,5.0,13.4617517,52.5118548,4001,11,0.7942531601806009,0,0.0411032351888853,164.20875,121.19233133097778,480,391,74,28.0,143.5,257.0,210.0,320.0,431.0,95.158,10,180,190316,300,15.0,0.24,2
LR2_10_3.txt,97.93346427601774,350.18852065708836,0,85.86617494683223,250,250,1011,20,1929.4467806330276,966,246052.5,3807.210891089109,3685.18144374829,7675,6893,123,0.0,10.5,3178.75,3315.75,7171.5,7483.0,17.978217821782177,1,45,9079,1000,9.801980198019802,15.241584158415842,1
LC1_10_7.txt,8.553096498419514,139.7855500400524,0,5.0990195135927845,250,250,1053,15,1879.2750748762905,932,237008.5,180.0,0.0,1503,1323,182,306.75,530.5,783.0,486.75,710.5,963.0,18.365019011406844,10,40,9660,200,81.10266159695817,3.467680608365019,20
bar-n2000-1.txt,13.299350324837581,30,1756,13.0,2.1449571,41.3950794,2001,17,0.5805625820137258,0,0.021355726438714803,126.9135,43.34930239058063,240,170,67,7.0,42.0,97.25,142.0,189.0,229.0,34.417,10,60,34417,100,5.0,0.24,2
bar-n5000-3.txt,13.977204559088182,86,4274,14.0,2.1448871,41.3892868,5001,16,0.6144322843071461,0,0.023505739587060048,128.4516,45.77737058241768,240,175,64,4.0,48.0,104.0,145.0,199.0,232.0,34.7804,10,60,86951,100,5.0,0.096,1
bar-n1000-2.txt,5.428571428571429,26,508,5.0,2.1450346,41.4070809,1001,11,0.529552457643751,0,0.017410941854060086,130.325,45.98720881940977,240,165,71,0.0,38.0,97.0,135.0,193.0,230.0,33.7,10,60,16850,100,5.0,0.48,2
ber-n200-4.txt,6.925373134328358,21,73,6.0,13.4760309,52.5088953,201,11,0.690299068706204,0,0.030848081805244787,134.255,80.0384905842183,480,399,85,51.5,178.0,288.75,201.75,324.5,435.25,96.72,10,179,9672,300,5.0,4.8,4
ber-n400-1.txt,27.002493765586035,62,157,26.0,13.3258861,52.4517877,401,11,1.4124778666730664,0,0.11664601247416972,118.2525,31.320979291043884,240,166,82,24.0,61.0,99.0,154.0,192.5,212.25,34.07,10,60,6814,100,5.0,1.2,2
poa-n600-4.txt,6.429284525790349,27,224,6.0,-51.1721161,-30.06798,601,10,0.5673608139974406,0,0.021961448575265052,150.18166666666667,104.03924899073212,480,392,75,37.0,152.0,272.0,192.75,319.0,426.0,35.35333333333333,10,60,10606,100,15.0,1.6,2
nyc-n600-3.txt,11.354409317803661,45,421,9.5,-73.992516,40.714272,601,8,1.1536973849508385,0,0.07522702682000004,60.0,0.0,240,180,62,32.0,76.0,123.0,92.0,136.0,183.0,1.38,1,6,414,6,2.0,0.8,1
ber-n1500-6.txt,29.231179213857427,63,663,29.0,13.4197414,52.4984372,1501,13,1.4909513193315926,0,0.13212635213491553,140.22133333333332,88.2197276400743,480,393,70,65.0,168.0,263.0,207.0,309.0,408.25,33.64266666666666,10,60,25232,100,15.0,0.64,1
ber-n5000-2.txt,28.2247550489902,75,2359,28.0,13.2803375,52.4443651,5001,15,1.5203201260400674,0,0.1344482834293847,79.6828,58.50152292171547,240,210,38,33.0,78.0,121.0,115.0,159.0,201.0,34.518,10,60,86295,100,5.0,0.096,4
lc202.txt,22.303470212920928,61.032778078668514,0,23.323807579381203,40,50,103,11,274.7563866035929,71,5307.5,952.9411764705883,1355.700382072513,3289,3119,168,2.0,873.5,2021.75,1058.75,2225.5,3258.5,19.41176470588235,10,50,990,700,86.47058823529412,66.47058823529412,10
LC2_2_5.txt,20.399791647002793,53.23532661682466,0,17.204650534085253,70,70,203,11,488.86336147315666,165,15883.0,320.0,0.0,3482,3162,327,647.0,1444.5,2294.25,967.0,1764.5,2614.25,18.415841584158414,10,50,1860,700,88.21782178217822,35.62376237623762,6
LC1_6_7.txt,6.841489095984909,76.48529270389177,0,5.049509756796392,150,150,629,15,1008.4865649420244,478,73514.5,180.0,0.0,1304,1124,192,215.0,433.5,686.0,395.0,613.5,866.0,18.280254777070063,10,40,5740,200,81.97452229299363,4.764331210191083,20
nyc-n3000-1.txt,10.498500499833389,50,2199,9.0,-73.946587,40.776577,3001,12,1.1817662493564771,0,0.09525460207750136,119.985,0.43830164650995024,240,136,121,15.0,33.0,66.0,135.0,153.0,186.0,1.448,1,6,2172,6,2.0,0.16,1
LRC2_4_4.txt,46.332494675286846,147.49237268414933,0,39.824615503479755,100,100,407,13,732.8497220450054,344,36856.0,2264.4187192118225,1234.200635598068,3038,2584,128,0.0,0.0,0.0,2922.5,2960.0,2984.0,18.40394088669951,2,46,3736,1000,9.704433497536947,15.073891625615763,4
LC2_8_1.txt,24.029998756442012,109.83624174196785,0,21.02379604162864,200,200,811,15,1269.6617998824488,711,117240.5,160.0,0.0,3636,3476,163,801.25,1644.5,2456.0,961.25,1804.5,2616.0,18.839506172839506,10,50,7630,700,87.77777777777777,9.409876543209876,20
nyc-n100-4.txt,10.851485148514852,32,64,9.0,-73.894852,40.754623,101,10,0.7040004930027703,0,0.024551052142500418,120.0,0.0,477,357,130,43.0,99.5,235.75,163.0,219.5,355.75,1.34,1,6,67,6,2.0,9.6,1
LRC2_6_2.txt,65.64836025060808,214.9720912118594,0,61.91122676865643,150,150,607,17,1135.025216923937,579,86643.0,1261.1056105610562,1980.907645766867,4800,4567,127,8.25,568.0,1382.25,688.0,1500.5,4617.5,17.7986798679868,1,41,5393,1000,9.801980198019802,15.917491749174918,10
LC1_4_4.txt,12.209141723912513,93.29523031752481,0,6.363839778884804,100,100,417,19,662.8573823273482,273,32793.5,1009.4399038461538,554.8631382221052,1398,1145,111,0.0,0.0,60.75,1142.0,1317.0,1343.0,18.46153846153846,10,50,3840,200,83.07692307692308,7.216346153846154,20
LRC2_8_3.txt,74.41093087249142,229.8194943863553,0,66.10151835479226,200,200,809,17,1508.5333140327161,753,154638.0,3107.7153465346537,3002.8116417128244,6274,5961,181,0.0,78.0,970.75,1088.75,5636.0,6121.25,18.193069306930692,1,50,7350,1000,9.801980198019802,15.566831683168317,16
LR1_10_4.txt,45.625681102131466,226.99118925632334,0,34.539832078341085,250,250,1039,20,1929.4467806330276,989,246052.5,1296.515414258189,742.3899133751014,1904,1717,28,0.0,0.0,0.0,1591.0,1683.0,1745.0,18.21965317919075,1,46,9456,200,9.267822736030828,3.7090558766859343,1
bar-n600-5.txt,6.266222961730449,14,360,6.0,2.144739,41.3967693,601,12,0.537965486760283,0,0.018201189207509755,112.73666666666666,139.89144835272174,480,434,42,66.0,167.5,291.25,173.75,281.0,418.0,94.74666666666667,11,180,28424,300,5.0,1.6,2
ber-n100-7.txt,30.415841584158414,58,27,31.0,13.4402866,52.5008738,101,8,1.3729288233289303,0,0.10394064744945497,84.79,99.88065828777863,480,436,52,130.75,206.5,297.75,213.25,281.5,375.25,36.08,11,57,1804,100,5.0,9.6,1
poa-n4000-6.txt,21.720069982504373,59,2902,20.0,-51.1594314,-30.1015435,4001,20,0.7988166391773546,0,0.043634318052957324,69.05875,40.931837222845246,240,191,37,41.0,82.0,118.0,111.0,150.0,186.0,94.4515,10,180,188903,300,15.0,0.12,1
LRC1_8_8.txt,30.767777380412475,162.88953311984167,0,21.341028127325945,200,200,845,17,1508.5333140327161,786,154638.0,120.15284360189574,29.444124993846646,1507,1406,102,145.75,226.5,603.75,264.0,344.0,731.75,18.14218009478673,1,50,7656,200,8.957345971563981,3.727488151658768,16
LR1_10_2.txt,57.19303269554717,244.16592718886884,0,45.59601949449805,250,250,1041,20,1929.4467806330276,995,246052.5,441.73173076923075,742.8627138882837,1884,1781,22,0.0,531.0,1023.0,544.5,1035.5,1620.5,18.373076923076923,1,46,9554,200,9.23076923076923,3.701923076923077,1
bar-n2500-3.txt,14.340663734506197,30,2155,14.0,2.1446951,41.3867701,2501,19,0.6116357983194791,0,0.02312235683967469,155.32,112.97160705239172,480,413,66,34.0,158.0,277.0,206.0,328.0,441.0,35.3784,10,60,44223,100,5.0,0.384,1
lr210.txt,24.540367923964755,61.326992425847855,0,21.587033144922902,35,35,103,10,258.1769802298352,92,4460.0,380.3235294117647,235.38034143199235,981,854,159,54.75,238.0,423.25,497.75,699.5,860.75,14.411764705882353,1,41,735,1000,9.607843137254902,19.607843137254903,1
nyc-n600-4.txt,11.311148086522463,47,450,9.5,-73.979881,40.744995,601,9,1.042341014435531,0,0.06265405412249891,119.98333333333333,0.40790794168401395,480,360,123,63.0,173.0,256.25,183.0,293.0,376.25,1.3633333333333333,1,6,409,6,2.0,1.6,1
LR1_6_5.txt,31.609972541377342,160.58953888718904,0,26.40075756488817,150,150,627,19,1150.0224300386249,594,87418.5,30.0,0.0,1158,1128,33,221.75,486.5,725.25,251.75,516.5,755.25,17.7444089456869,1,46,5554,200,9.169329073482428,3.853035143769968,1
poa-n100-6.txt,8.297029702970297,24,40,7.0,-51.180559,-30.0761195,101,6,0.29622578031107283,0,0.005918657442275155,151.26,110.16783741183269,480,408,94,46.25,206.5,313.25,247.25,358.0,471.25,35.06,10,60,1753,100,5.0,9.6,20
poa-n5000-4.txt,5.980803839232154,32,2419,6.0,-51.1150754,-30.0070285,5001,16,0.5644350467392755,0,0.022985184423727656,81.711,60.33900462387493,240,200,36,22.0,76.0,128.0,111.0,161.0,212.0,35.094,10,60,87735,100,5.0,0.096,4
poa-n200-1.txt,17.054726368159205,51,165,15.5,-51.1434576,-30.0499738,201,11,0.7508858275234683,0,0.037237039066465055,67.6,39.776626302390206,240,193,40,29.0,74.5,113.0,96.75,142.5,185.25,97.11,10,180,9711,300,15.0,2.4,2
poa-n400-4.txt,6.1197007481296755,19,256,6.0,-51.1604623,-30.0517247,401,11,0.47055357331367725,0,0.014547861997804834,91.1225,110.7527087422696,480,421,40,56.75,173.0,293.25,147.75,267.5,381.25,35.07,10,60,7014,100,15.0,2.4,4
LR1_2_2.txt,26.00173456069832,84.92938243034621,0,23.769728648009426,70,70,211,14,518.7183201277799,191,18385.0,148.82380952380953,242.159122036498,615,570,20,10.25,176.0,348.5,183.0,358.0,544.5,16.723809523809525,3,39,1756,200,9.047619047619047,6.038095238095238,1
LRC2_4_2.txt,38.88001306024046,121.79490958164057,0,36.87817782917155,100,100,407,13,732.8497220450054,345,36856.0,837.7610837438424,1239.1990320156722,3038,2802,128,2.0,480.0,815.25,600.0,944.5,2921.5,18.551724137931036,1,50,3766,1000,9.704433497536947,15.073891625615763,20
lrc204.txt,24.502203021371315,55.90169943749474,0,23.40939982143925,40,50,103,12,295.5024699848034,84,6264.0,721.0882352941177,342.69560331036985,945,810,134,0.0,0.0,0.0,894.75,910.5,922.75,17.07843137254902,3,40,871,1000,9.607843137254902,18.823529411764707,10
LRC1_10_6.txt,42.773123719496624,258.2111539031573,0,29.546573405388315,250,250,1047,19,1931.1188740161215,985,245093.5,60.0,0.0,1752,1692,62,217.0,316.5,788.25,277.0,376.5,848.25,17.646271510516254,1,40,9229,200,9.120458891013385,3.4818355640535374,8
lc107.txt,5.665456958689806,12.206555615733702,0,5.830951894845301,40,50,107,10,274.75192195114806,78,5302.5,180.0,0.0,1127,947,190,127.25,387.5,597.0,307.25,567.5,777.0,19.056603773584907,10,50,1010,200,79.81132075471699,23.32075471698113,10
poa-n5000-5.txt,6.331933613277345,20,2306,6.0,-51.1680568,-30.0786281,5001,12,0.5957985383160739,0,0.025782076463868986,76.4148,53.27798739592178,240,191,41,29.0,79.0,124.0,109.0,157.0,204.0,95.5752,10,180,238938,300,10.0,0.096,4
LRC1_6_7.txt,26.54997494730492,123.3288287465668,0,18.439088914585774,150,150,631,17,1135.025216923937,601,86643.0,88.3873015873016,30.66049364404211,1158,1088,73,115.25,169.0,472.0,195.25,264.5,557.75,18.32063492063492,1,46,5771,200,9.047619047619047,3.8285714285714287,10
LR2_4_3.txt,55.63120063985659,200.89798406156294,0,48.383722695297116,100,100,405,12,747.5626576363217,379,37716.5,1614.950495049505,1508.0421648006354,3199,2908,137,0.0,15.0,1163.25,1288.5,2920.0,3126.0,17.945544554455445,1,43,3625,1000,9.801980198019802,15.905940594059405,1
nyc-n5000-2.txt,10.229154169166167,45,3237,9.0,-74.010246,40.709652,5001,10,1.1834793443515845,0,0.09015881289150268,60.0,0.0,240,180,65,32.0,64.0,115.0,92.0,124.0,175.0,1.4124,1,6,3531,6,2.0,0.096,1
bar-n800-5.txt,14.157303370786517,30,623,14.0,2.144998,41.3937646,801,15,0.5932822737897376,0,0.02157439925986987,130.84625,46.253379454235564,240,160,65,0.0,40.0,92.0,149.0,190.0,228.0,34.335,10,60,13734,100,15.0,0.6,1
bar-n4000-2.txt,13.565608597850538,74,3155,13.0,2.1448481,41.3869443,4001,16,0.6266410476346969,0,0.02360629905508488,160.6445,119.14919898912454,480,411,66,25.0,146.0,270.0,198.0,322.0,451.0,95.0985,10,180,190197,300,5.0,0.24,2
ber-n1000-1.txt,31.47852147852148,70,303,34.0,13.4215783,52.4994326,1001,12,1.4997358101556233,0,0.13357375647417047,121.584,37.44250183948717,240,167,67,14.75,55.0,97.0,150.0,186.0,216.0,34.516,10,60,17258,100,5.0,0.48,6
lc203.txt,21.87472764952054,61.032778078668514,0,20.0,40,50,103,11,274.7563866035929,72,5307.5,1684.3333333333333,1554.5414892597962,3290,3097,168,0.0,10.0,1327.75,1443.25,3151.0,3268.75,17.058823529411764,10,50,870,700,86.47058823529412,66.47058823529412,10
LC2_8_4.txt,40.1593651275548,194.09533739891847,0,29.410882339705484,200,200,815,15,1269.6617998824488,714,117240.5,2738.4471744471743,1481.9489878170627,3711,3476,163,0.0,0.0,0.0,3508.25,3562.0,3611.75,19.23832923832924,10,40,7830,700,86.90417690417691,9.363636363636363,20
nyc-n1500-3.txt,10.451698867421719,44,1044,9.0,-73.973663,40.803673,1501,8,1.0151679984897863,0,0.061942123962001716,59.99933333333333,0.025811280910141253,240,180,63,29.0,63.0,116.25,89.0,123.0,176.25,1.4346666666666668,1,6,1076,6,2.0,0.32,1
poa-n600-5.txt,5.613976705490849,20,315,5.0,-51.2014526,-30.0700144,601,15,0.4717969216822106,0,0.013296196767616647,111.26833333333333,138.33138832969985,480,432,36,51.0,159.5,305.0,173.75,281.0,433.5,92.69,12,180,27807,300,10.0,1.6,2
LR2_6_8.txt,69.49437041865883,207.02173798903343,0,63.63961030678928,150,150,607,19,1150.0224300386249,576,87418.5,3582.1633663366338,1934.1986763298285,4810,4507,251,0.0,0.0,8.25,4607.25,4678.5,4717.0,17.82838283828383,1,46,5402,1000,9.801980198019802,15.917491749174918,1
lrc107.txt,11.994371422385118,34.20526275297414,0,9.433981132056603,40,50,107,12,295.5024699848034,87,6264.0,88.10377358490567,32.890019488995016,222,151,84,42.0,57.5,85.0,124.25,156.0,179.5,17.71698113207547,3,40,939,200,8.867924528301886,4.528301886792453,12
LC1_10_6.txt,9.08840675015918,154.02921800749363,0,5.830951894845301,250,250,1055,15,1879.2750748762905,936,237008.5,159.31593927893738,81.94995344281195,1503,1348,84,307.5,541.5,783.5,485.0,706.5,951.0,18.235294117647058,10,40,9610,200,80.77798861480076,3.461100569259962,20
poa-n600-7.txt,21.367720465890184,53,517,20.0,-51.2137929,-30.0172761,601,11,0.7524731774005271,0,0.038681434520532854,78.67,56.85582145509228,240,192,38,29.75,76.0,121.25,114.0,157.0,200.0,35.64666666666667,10,60,10694,100,10.0,0.8,1
LR2_4_4.txt,48.920655958198374,178.48809484108457,0,40.48395457624501,100,100,405,12,747.5626576363217,380,37716.5,2369.207920792079,1310.0348689096193,3199,2675,140,0.0,0.0,20.5,2780.5,3114.0,3143.0,16.96039603960396,1,46,3426,1000,9.801980198019802,15.905940594059405,1
nyc-n5000-5.txt,11.031393721255748,57,5590,9.0,-73.974281,40.743183,5001,8,1.380668803278551,0,0.11392732218099924,60.0,0.0,480,420,62,85.0,192.0,291.0,145.0,252.0,351.0,1.3716,1,6,3429,6,2.0,0.192,1
lr203.txt,24.6316603614394,81.8413098624405,0,24.839484696748443,35,35,103,10,258.1769802298352,92,4460.0,533.5882352941177,424.72880281424654,983,849,172,0.0,18.0,399.0,483.0,955.0,968.0,14.784313725490197,1,41,754,1000,9.607843137254902,19.607843137254903,1
LC1_2_6.txt,6.7252418212660885,45.65084884205331,0,5.656854249492381,70,70,215,16,506.858134452576,155,16660.0,158.30373831775702,84.94003539081676,1198,1056,87,169.25,403.5,661.0,360.75,557.0,793.75,17.757009345794394,10,40,1900,200,78.22429906542057,12.626168224299066,18
nyc-n1000-4.txt,11.148851148851149,49,826,9.0,-73.978546,40.756828,1001,9,1.1892744229803949,0,0.06855498352600442,30.0,0.0,479,449,32,104.0,224.0,315.0,134.0,254.0,345.0,1.31,1,5,655,6,2.0,0.96,1
LRC1_6_9.txt,23.4219324673781,119.00420160649792,0,17.478552440554438,150,150,629,17,1135.025216923937,601,86643.0,120.0,0.0,1158,1038,127,107.75,158.0,454.5,227.75,278.0,574.5,18.340764331210192,1,42,5759,200,9.10828025477707,3.840764331210191,10
bar-n2500-1.txt,5.5873650539784085,16,1646,5.0,2.1454139,41.3882845,2501,16,0.5391994784875626,0,0.017237524384160124,84.0776,98.63110046146703,480,432,39,77.0,191.0,318.0,160.0,278.0,404.0,34.868,10,60,43585,100,10.0,0.384,2
LRC2_2_9.txt,38.406479030752315,114.06138698087096,0,34.23448553724738,70,70,203,13,521.3339049076442,185,18424.0,480.0,0.0,2489,2009,489,101.0,330.0,871.75,581.0,810.0,1351.75,18.683168316831683,1,43,1887,1000,9.801980198019802,25.099009900990097,8
LRC2_10_4.txt,91.41792428327213,341.525987298185,0,78.30046807673783,250,250,1013,19,1931.1188740161215,952,245093.5,5347.090909090909,3010.6428603285044,7272,6302,138,0.0,0.0,0.0,6930.5,7042.0,7113.0,17.98221343873518,1,44,9099,1000,9.762845849802371,14.395256916996047,8
lrc202.txt,30.31141916384954,75.18643494673756,0,25.942243542145693,40,50,103,12,295.5024699848034,84,6264.0,315.05882352941177,342.3903810132239,942,822,131,11.75,264.0,532.5,382.0,648.0,903.5,16.215686274509803,2,40,827,1000,9.607843137254902,18.823529411764707,14
bar-n200-6.txt,5.442786069651741,11,135,5.0,2.1990953,41.4035628,201,15,0.28992267847869596,0,0.004996318679340075,137.95,87.00785884045189,480,396,70,50.5,153.5,268.5,190.75,297.0,408.25,32.88,10,60,3288,100,15.0,4.8,2
nyc-n600-2.txt,10.256239600665557,29,326,9.0,-73.96302,40.769585,601,13,0.7374994366247126,0,0.03446597529450102,30.0,0.0,240,210,32,41.75,88.0,140.25,71.75,118.0,170.25,1.3266666666666667,1,5,398,6,2.0,0.8,1
LRC2_6_5.txt,58.98513638468478,167.29614460590537,0,56.568542494923804,150,150,607,17,1135.025216923937,579,86643.0,267.55115511551156,150.71684549235815,4775,4264,35,416.5,707.0,1888.5,685.0,984.0,2164.5,18.316831683168317,1,42,5550,1000,9.801980198019802,15.917491749174918,12
LR2_10_5.txt,90.42745335840725,289.83443549723347,0,78.1056975498903,250,250,1009,20,1929.4467806330276,965,246052.5,240.0,0.0,7311,7071,252,1518.0,3093.0,4520.0,1758.0,3333.0,4760.0,17.67063492063492,1,46,8906,1000,9.841269841269842,15.271825396825397,1
LRC2_2_4.txt,39.2291988878136,109.04127658827184,0,37.69615364994153,70,70,203,13,521.3339049076442,185,18424.0,1878.6633663366338,1022.2139220923186,2516,1971,189,0.0,0.0,51.75,2176.0,2462.0,2481.0,16.91089108910891,1,37,1708,1000,9.801980198019802,25.099009900990097,4
poa-n1000-1.txt,19.466533466533466,59,822,16.0,-51.2090219,-30.0384429,1001,14,0.7720946549253047,0,0.03988410221651595,145.965,98.94376066736092,480,406,67,44.0,161.5,262.25,196.0,315.5,422.0,94.358,10,180,47179,300,5.0,0.96,2
lr110.txt,11.520343616150269,45.803929962395145,0,10.024937810560445,35,35,105,10,258.1769802298352,94,4460.0,87.0576923076923,39.401978406761046,211,130,79,32.75,54.0,81.25,117.75,151.0,179.0,14.807692307692308,1,31,770,200,9.23076923076923,4.423076923076923,1
LC1_6_4.txt,12.757368625832532,119.5198728245642,0,5.91547594742265,150,150,629,15,1008.4865649420244,478,73514.5,993.8630573248407,538.2450253939681,1394,1231,115,0.0,0.0,0.0,1226.5,1279.5,1319.0,18.40764331210191,10,40,5780,200,81.97452229299363,4.764331210191083,20
poa-n1500-5.txt,6.768820786142571,27,1148,6.0,-51.1842049,-30.0669875,1501,12,0.5501451621193821,0,0.021113662722860305,105.33466666666666,131.30419134547415,480,438,38,50.0,174.5,304.0,160.75,300.0,421.0,94.36933333333333,10,180,70777,300,5.0,0.64,2
LC1_6_3.txt,13.608210774483197,117.65202930676547,0,6.041381265149109,150,150,629,15,1008.4865649420244,477,73514.5,673.5127388535032,622.0049497239019,1394,1231,88,0.0,53.0,509.0,555.5,1194.0,1297.25,18.598726114649683,10,40,5840,200,81.97452229299363,4.764331210191083,18
LR2_2_8.txt,37.742736276308555,109.5673308974897,0,33.726660629660245,70,70,201,14,518.7183201277799,182,18385.0,1914.05,966.6776337021562,2524,1932,257,0.0,0.0,4.25,2366.25,2460.5,2479.25,17.97,1,43,1797,1000,10.0,25.35,1
LR1_4_8.txt,19.124725183793597,93.55746896961247,0,17.0,100,100,423,12,747.5626576363217,396,37716.5,549.4123222748815,299.87728238849854,790,669,59,0.0,0.0,0.0,660.5,705.0,734.0,18.00473933649289,1,48,3799,200,8.957345971563981,3.81042654028436,1
LR2_6_1.txt,69.79936640144015,233.03433223454437,0,64.76441196897241,150,150,609,19,1150.0224300386249,577,87418.5,119.70230263157895,37.79718027582416,4652,4603,98,866.0,1904.5,2861.25,998.75,2050.5,2988.75,18.105263157894736,1,46,5504,1000,9.736842105263158,15.865131578947368,1
bar-n100-3.txt,13.742574257425742,24,83,14.0,2.1436487,41.3943533,101,12,0.5169496698624693,0,0.01805610140737507,116.6,28.87143917438131,240,169,74,14.75,62.0,112.5,139.75,189.0,228.25,99.58,16,178,4979,300,5.0,4.8,1
LC2_2_7.txt,19.653281995573867,53.600373133029585,0,18.439088914585774,70,70,203,11,488.86336147315666,165,15883.0,631.039603960396,287.21535787256045,3503,2907,142,443.0,1303.0,2088.5,1182.25,1944.5,2750.5,18.514851485148515,10,40,1870,700,88.21782178217822,35.62376237623762,6
LR1_10_5.txt,56.42820459231723,285.0350855596553,0,44.401139226278104,250,250,1049,20,1929.4467806330276,1004,246052.5,30.0,0.0,1813,1783,42,398.75,794.0,1165.25,428.75,824.0,1195.25,18.14885496183206,1,46,9510,200,9.083969465648854,3.6736641221374047,1
ber-n4000-1.txt,26.80579855036241,64,1655,26.5,13.4184515,52.5131479,4001,17,1.4954384813837425,0,0.1315578040436091,82.011,60.198466583460416,240,199,39,29.0,74.0,114.0,113.75,155.0,200.0,94.6035,10,180,189207,300,15.0,0.12,6
LR2_6_3.txt,70.7081604195103,234.79565583715555,0,62.00806399170998,150,150,603,19,1150.0224300386249,572,87418.5,2408.78073089701,2291.349792630283,4806,4603,98,0.0,1.5,1898.25,2049.5,4610.0,4695.0,17.910299003322258,1,42,5391,1000,9.933554817275747,16.023255813953487,1
LRC2_8_5.txt,79.39832049885935,346.27301367562563,0,69.85699678629192,200,200,811,17,1508.5333140327161,755,154638.0,275.3777777777778,155.039693842147,6151,5892,157,597.75,943.5,2453.75,872.75,1216.0,2766.0,17.619753086419752,1,50,7136,1000,9.753086419753087,15.528395061728395,20
ber-n3000-6.txt,5.643452182605798,33,458,5.0,13.3760074,52.4912437,3001,14,1.195872294857918,0,0.07529072528657427,83.134,96.6862488188815,480,422,43,87.0,196.0,310.0,171.0,280.0,393.0,96.68266666666666,10,180,145024,300,10.0,0.32,4
LC1_10_9.txt,20.7125673536824,188.939143641544,0,7.0710678118654755,250,250,1047,15,1879.2750748762905,927,237008.5,360.0,0.0,1563,1203,362,250.25,438.0,692.25,610.25,798.0,1052.25,18.565965583173995,10,40,9710,200,82.08413001912047,3.4875717017208414,18
poa-n1000-3.txt,9.286713286713287,27,636,9.0,-51.1749346,-30.0660426,1001,13,0.5674353609963008,0,0.023459341469820094,127.594,42.17567028513003,240,162,66,9.0,44.0,98.0,142.0,187.0,227.25,33.818,10,60,16909,100,10.0,0.48,2
LC1_2_8.txt,7.042367863983352,42.05948168962618,0,5.0990195135927845,70,70,211,16,506.858134452576,155,16660.0,239.9857142857143,36.86028687217884,1218,973,188,113.75,353.0,596.5,385.0,609.0,870.5,17.714285714285715,10,40,1860,200,81.42857142857143,12.866666666666667,18
nyc-n100-1.txt,9.148514851485148,27,75,8.5,-73.986267,40.758366,101,8,0.8256609975342808,0,0.04326542277800055,30.0,0.0,235,205,34,30.0,58.5,129.25,60.0,88.5,159.25,1.3,1,4,65,6,2.0,4.8,1
LC2_2_4.txt,22.44484380743275,73.824115301167,0,20.505803091229723,70,70,205,11,488.86336147315666,167,15883.0,2634.392156862745,1428.7036435576679,3503,3322,201,0.0,0.0,10.25,3417.0,3448.0,3471.0,19.607843137254903,10,40,2000,700,86.47058823529412,35.27450980392157,6
ber-n100-2.txt,24.594059405940595,50,44,25.0,13.5530883,52.500767,101,10,1.1402143835940033,0,0.0762769733363251,146.66,98.60052941034346,480,370,105,50.75,179.0,267.75,214.5,333.0,414.5,32.28,10,57,1614,100,10.0,9.6,8
nyc-n4000-4.txt,10.985753561609597,47,2839,9.0,-73.542999,40.691528,4001,8,1.4638451528510543,0,0.11800473459400462,120.0,0.0,480,360,139,63.0,147.5,244.0,183.0,267.5,364.0,1.3955,1,6,2791,6,2.0,0.24,1
LR1_2_8.txt,20.67976943277222,70.9365914038728,0,18.384776310850235,70,70,207,14,518.7183201277799,188,18385.0,434.81067961165047,235.79390392600132,615,550,40,0.0,0.0,7.5,533.75,561.5,579.0,16.864077669902912,1,43,1737,200,9.41747572815534,6.155339805825243,1
LRC2_10_7.txt,87.67782051954792,306.2058131388103,0,74.41102068914255,250,250,1011,19,1931.1188740161215,949,245093.5,367.729702970297,171.60441848759672,7200,6824,174,745.0,1192.5,3051.25,1142.25,1531.5,3432.5,17.813861386138615,1,40,8996,1000,9.801980198019802,14.423762376237624,8
LC1_8_7.txt,8.428959867544146,142.61837188805654,0,5.385164807134504,200,200,841,17,1401.9341224954123,709,140543.5,180.0,0.0,1420,1240,210,241.0,479.0,735.25,421.0,659.0,915.25,18.333333333333332,10,50,7700,200,81.42857142857143,3.9904761904761905,20
LC2_10_8.txt,34.5360369200743,256.3201123595259,0,25.45584412271571,250,250,1015,14,1620.122942915847,704,187351.0,640.0,0.0,3781,3141,647,602.0,1445.5,2250.0,1242.0,2085.5,2890.0,19.072978303747533,10,50,9670,700,87.51479289940828,7.719921104536489,20
LRC1_4_5.txt,20.582894905152006,75.13321502504735,0,16.76305461424021,100,100,415,13,732.8497220450054,350,36856.0,63.69565217391305,27.93391321792306,743,720,23,90.25,137.0,269.25,159.0,203.5,321.75,18.541062801932366,1,50,3838,200,9.323671497584542,3.6956521739130435,4
